Exercise_Type,Exercise_Name,Video_Link,Intensity,Duration,Weight_Loss_Goal,Steps
Yoga,Bow Pose,https://www.youtube.com/watch?v=Tf0wFb3f1Oo,High,5-6 min,14 kg,"1. Lie on your stomach with arms by your sides.
2. Bend your knees and grab your ankles.
3. Lift your chest and thighs off the ground."
Yoga,Bow Pose,https://www.youtube.com/watch?v=Tf0wFb3f1Oo,High,6-7 min,16 kg,"1. Lie on your stomach with arms by your sides.
2. Bend your knees and grab your ankles.
3. Lift your chest and thighs off the ground."
Yoga,Bow Pose,https://www.youtube.com/watch?v=Tf0wFb3f1Oo,High,6-7 min,18 kg,"1. Lie on your stomach with arms by your sides.
2. Bend your knees and grab your ankles.
3. Lift your chest and thighs off the ground."
Yoga,Bow Pose,https://www.youtube.com/watch?v=Tf0wFb3f1Oo,High,6-7 min,20 kg,"1. Lie on your stomach with arms by your sides.
2. Bend your knees and grab your ankles.
3. Lift your chest and thighs off the ground."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,2-3 min,2 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,2-3 min,4 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,3-5 min,6 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,3-5 min,8 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,3-5 min,10 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,5-6 min,12 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,5-6 min,14 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,6-7 min,16 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,6-7 min,18 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Low,6-7 min,20 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,2-3 min,2 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,2-3 min,4 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,3-5 min,6 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,3-5 min,8 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,3-5 min,10 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,5-6 min,12 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,5-6 min,14 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,6-7 min,16 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,6-7 min,18 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,Medium,6-7 min,20 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,2-3 min,2 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,2-3 min,4 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,6 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,8 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,10 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,5-6 min,12 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,5-6 min,14 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,16 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,18 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,20 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,2-3 min,2 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,2-3 min,4 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,6 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,8 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,10 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,5-6 min,12 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,5-6 min,14 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,16 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,18 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,20 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,2-3 min,2 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,2-3 min,4 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,6 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,8 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,3-5 min,10 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,5-6 min,12 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,5-6 min,14 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,16 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,18 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Yoga,Pigeon Pose,https://www.youtube.com/watch?v=wzPZ81sbcD4,High,6-7 min,20 kg,"1. Start in a plank position.
2. Bring one knee forward and place it on the mat.
3. Extend the opposite leg straight back and lower your upper body."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,6-7 min,16 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,6-7 min,18 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Low,6-7 min,20 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,2-3 min,2 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,2-3 min,4 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,3-5 min,6 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,3-5 min,8 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,3-5 min,10 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,5-6 min,12 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
Pilates,The Hundred,https://www.youtube.com/watch?v=ab1uMZc1wYk,Medium,5-6 min,14 kg,"1. Start in the correct position.
2. Perform the movement with control and focus.
3. Maintain steady breathing and engage the correct muscles.
4. Complete the required repetitions and rest as needed."
